,accuracy,best_params,c,cm_00,cm_01,cm_02,cm_10,cm_11,cm_12,cm_20,cm_21,cm_22,f1,precision,recall
23,0.725955204216,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.3,73,109,10,12,386,36,1,40,92,0.666948090734,0.745666401024,0.6537795261
24,0.728590250329,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.3,54,133,1,2,419,2,0,68,80,0.646238408478,0.867982529195,0.606106106106
25,0.729801324503,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.3,72,117,0,11,399,3,5,68,80,0.666074300325,0.821752139317,0.623309964287
26,0.717131474104,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.3,66,124,8,8,378,26,0,47,96,0.658423787349,0.772959340172,0.640712577606
27,0.694444444444,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.3,62,131,0,31,386,3,9,57,77,0.629193967484,0.747605668284,0.592917560275
28,0.700653594771,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.3,83,103,1,56,372,2,27,40,81,0.651944135626,0.728871937124,0.618754614582
29,0.714659685864,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.3,55,136,1,5,405,1,0,75,86,0.638658651546,0.850468975469,0.602007094624
30,0.702346041056,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.4,47,133,0,6,369,2,0,62,63,0.616954474047,0.836759513737,0.581296983987
31,0.707462686567,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.4,49,127,0,6,359,1,0,62,66,0.628907829345,0.843697735609,0.59163613595
32,0.731671554252,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.4,63,107,1,11,357,0,0,64,79,0.673226964553,0.838329238329,0.63032576691
33,0.744117647059,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.4,72,102,0,9,366,2,0,61,68,0.685356662549,0.850729638631,0.637249055854
34,0.751091703057,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.4,74,100,0,8,370,1,0,62,72,0.69535711871,0.861409705353,0.64628469577
35,0.703597122302,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.4,47,137,1,3,366,3,0,62,76,0.6261547851,0.84592920354,0.596216553159
36,0.722551928783,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.4,55,119,0,8,360,2,0,58,72,0.654614391126,0.83879330248,0.614303693614
37,0.71783625731,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.4,52,126,0,3,369,3,0,61,70,0.641774155638,0.856009239931,0.6034953255
38,0.721407624633,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.4,54,118,0,6,362,3,0,63,76,0.651629162032,0.842897327707,0.612152439397
39,0.727930535456,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.4,60,110,0,9,365,3,6,60,78,0.661189282731,0.815068651206,0.620925868137
40,0.760586319218,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.5,61,81,0,7,342,2,0,57,64,0.696183017568,0.859751931075,0.644287352994
41,0.723577235772,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.5,49,102,0,9,332,2,0,57,64,0.649851523228,0.830231878445,0.607119653416
42,0.717041800643,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.5,43,117,0,8,336,0,0,51,67,0.641453364301,0.83660130719,0.604430265405
43,0.725806451613,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.5,53,107,0,6,334,0,0,57,63,0.656559631063,0.85632927189,0.612867647059
44,0.736334405145,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.5,47,102,0,4,351,2,0,56,60,0.651593619984,0.859632663087,0.605290299411
45,0.776699029126,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.5,76,79,0,12,340,1,0,46,64,0.729412939414,0.85981151465,0.678437855665
46,0.766062602965,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.5,79,54,1,39,315,4,11,33,71,0.724387774026,0.776731905548,0.69561060377
47,0.721767594108,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.5,51,110,0,3,326,0,0,57,64,0.653165948158,0.868567350312,0.612192421712
48,0.709935897436,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.5,42,122,1,6,333,2,0,50,68,0.633725653104,0.830717473156,0.60245207681
49,0.7552,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.5,59,86,1,8,343,2,0,56,70,0.692041316686,0.84890587312,0.643778844233
50,0.736086175943,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.6,55,96,1,7,291,4,0,39,64,0.68588509585,0.832577199209,0.648925829168
51,0.730418943534,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.6,52,80,0,8,294,2,0,58,55,0.662546177891,0.837378167641,0.615923440271
52,0.717857142857,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.6,43,103,0,7,292,1,0,47,67,0.654033747026,0.835309200603,0.618524393175
53,0.723327305606,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.6,42,96,1,2,295,2,0,52,63,0.650099079369,0.858335043437,0.612202144639
54,0.730357142857,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.6,59,74,0,25,294,1,5,46,56,0.671849426352,0.785174138734,0.628574502846
55,0.726795096322,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.6,45,98,0,4,310,2,0,52,60,0.652458081526,0.8533407753,0.610470752876
56,0.736936936937,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.6,38,96,1,4,306,3,0,42,65,0.658823106691,0.845326693153,0.622197966581
57,0.752688172043,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.6,58,73,0,8,308,1,0,56,54,0.686784689725,0.855137184199,0.635088671773
58,0.741219963031,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.6,59,86,0,4,287,2,0,48,55,0.686243086978,0.861043476995,0.640133106183
59,0.735985533454,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.6,52,92,1,4,296,1,0,48,59,0.674350110917,0.858227875298,0.631137087711
60,0.718367346939,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.7,44,82,0,7,256,1,0,48,52,0.654868670342,0.835696536248,0.612967772968
61,0.711574952562,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.7,39,102,1,2,283,1,0,46,53,0.634647158483,0.857156134945,0.599837304063
62,0.755952380952,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.7,71,55,0,23,258,2,6,37,52,0.713823679343,0.803368606702,0.674173753977
63,0.786692759295,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.7,67,56,0,9,276,2,0,42,59,0.745620077251,0.86225332552,0.696848778955
64,0.736538461538,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.7,41,90,0,3,279,2,0,42,63,0.670875199,0.859960355946,0.631790488478
65,0.763265306122,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.7,55,63,0,8,269,2,0,43,50,0.706673316154,0.850629222629,0.655964603204
66,0.767716535433,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.7,56,64,0,6,276,1,0,47,58,0.715527428523,0.866484982828,0.664770878905
67,0.730223123732,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.7,48,81,0,4,255,2,0,46,57,0.675749173413,0.852239295003,0.634167525254
68,0.744510978044,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.7,37,82,1,4,285,2,0,39,51,0.661917064457,0.849617970728,0.618127147766
69,0.749518304432,"{'svm__C': 1, 'svm__kernel': 'rbf', 'svm__gamma': 1}",0.7,47,75,0,7,282,2,0,46,60,0.687018912883,0.845954722299,0.640118600812
