,AvgRequestNo,AvgTimeBetwReq,AvgTimeBetwRespReq,AvgDataRate,AvgPacketNo,AvgPacketSize,AvgConcurrentReq,MaxReq,AvgDuration,Class
530,6.27677977013e-05,0.00717982614997,0.00667903361347,0.000162656335979,0.0136989031177,0.999704063834,4.99442691387e-05,0.0175479864541,2.63219796812e-05,normal
531,0.00152817315925,0.000385111910615,0.0845942039513,0.000158801126489,0.015302444783,0.99558640153,0.00133868582475,0.037590604821,0.000135786470476,normal
532,0.00156891065811,0.000288744175174,0.453190377038,0.00021336108049,0.0201501704344,0.890756261576,0.00126939746941,0.0275955971612,0.00012855509897,normal
533,0.00137318694044,0.000299662757562,0.444470453841,0.000554408185298,0.049733109261,0.89422960243,0.000964439239007,0.0179669319309,0.000167477472642,normal
534,0.00152694122838,0.000262413311975,0.403968179874,0.00155546441446,0.136246386044,0.904517135527,0.000361293690401,0.00950772869476,0.000190154573895,normal
535,0.00181139399999,0.000264608989674,6.99620627149e-05,0.00171649496443,0.150358170486,0.988573643873,0.00050566639388,0.0103904053537,0.000229281611472,normal
536,0.00187759805444,0.000237121063439,0.262603228425,0.00131117928882,0.114304375617,0.95773397907,0.000710027297002,0.026717866303,0.000173666130969,normal
537,0.0012002688908,0.000382920340656,0.441286888864,0.000160623222541,0.0151934658351,0.896885510177,0.000990848739893,0.0250761992996,0.000106404413244,normal
538,0.00215744946541,0.000242369406745,0.185434300883,0.000539724111737,0.0497949754885,0.980826303142,0.00130807130566,0.0332805752546,0.000176531747002,normal
539,0.00802259697033,6.54193827426e-05,0.041624172593,0.00189134704329,0.174778057345,0.983166096778,0.00367656931013,0.0319828093408,0.00035253778478,normal
540,0.0142642773843,3.88021774421e-05,0.0525993363056,0.00189682952034,0.180454749564,0.980320596769,0.00678366529089,0.0582032661631,0.000461895150705,normal
541,0.0152915006296,3.80688623522e-05,0.0356857515689,0.00186080599177,0.180365701561,0.981969554074,0.00803176857906,0.0403529940933,0.000606817665893,normal
542,0.00676734292861,7.79194763114e-05,0.0523859193216,0.00188827291659,0.174852761282,0.982976768469,0.00164140653837,0.019661923929,0.000495917414655,normal
543,0.00817720509959,6.49795762378e-05,1.38720443654e-05,0.00190558083124,0.176897039855,0.983113974497,0.00281748522137,0.0459967786852,0.000454126926066,normal
544,0.00617273933113,8.30863033664e-05,0.0702079263446,0.00187946948305,0.17128814448,0.98223052065,0.00274471305603,0.0300829719085,0.000512126783681,normal
545,0.00568228468519,9.00362009977e-05,0.150783482896,0.00186860845721,0.171453936755,0.973385656424,0.00266893024386,0.0185788986186,0.000407306623561,normal
546,0.00952208573395,5.2179675971e-05,0.295721967389,0.00183263483579,0.172062481514,0.938629165289,0.00584271344724,0.0423078453819,0.000433655415164,normal
547,0.00366588060546,0.00013727492372,0.0194517855642,0.00186850375447,0.168686698105,0.984773316778,0.00166223573437,0.0369859898106,0.000514958781209,normal
548,0.0115506889744,4.58158663594e-05,0.0925065975955,0.00187917775671,0.174391913791,0.979405047929,0.00766215822163,0.0399979785677,0.000493065990344,normal
549,0.0102308907544,5.13751498383e-05,0.0966294209093,0.00187989632789,0.173814432995,0.97828343244,0.00606009689994,0.0571638991159,0.000424025884581,normal
550,0.00884552676652,5.83649126823e-05,0.0911609497285,0.00187055942375,0.171840714026,0.980305720066,0.00528022321156,0.0324249514902,0.000376129437286,normal
551,0.0184179827209,3.11718180209e-05,0.0747644650908,0.00186194591057,0.180829236916,0.978681802909,0.0110751188564,0.0585421948198,0.00067361538455,normal
